timestamp,facility_id,line_id,power_kW,is_spike,outdoor_temp_C,outdoor_humidity_pct,dew_point_C,solar_irradiance_Wm2,wind_speed_mps,forecast_temp_next1h,forecast_humidity_next1h,shift_id,hour_of_day,day_of_week,order_id,product_type,batch_status,maintenance_flag,post_maintenance_startup,cleanroom_occupancy_count,cleanroom_temp_C,cleanroom_humidity_pct,cleanroom_temp_setpoint_C,cleanroom_humidity_setpoint_pct,temp_diff_C,humidity_diff_pct,room_pressure_Pa,hvac_fan_speed_pct,chiller_load_pct,autoclave_state,autoclave_cycle_active,compressor_count_running,vacuum_pump_power_kW,air_pressure_bar,dry_air_dew_point_C,power_kW_previous_5min,power_kW_previous_15min,power_kW_rolling_std_15min,outdoor_temp_delta,humidity_delta,occupancy_delta
2025-11-01 01:05:00,Plant_A,Line_01,148.8081724335593,0,16.542434721088654,25.799002912281427,1.7022353035449385,0.0,3.9996580784663003,17.042434721088654,26.799002912281427,1,1,6,ORD2751,Stent_Catheter,Running,0,0,10,21.32344250206842,46.015058054769256,22,45,-5.457565278911346,-19.200997087718573,15,65,51,Off,0,1,7.91200147767683,6.2883292267761455,2.6651597998449836,145.8081724335593,143.8081724335593,2,0.5,1,0
2025-11-01 01:05:00,Plant_A,Line_02,148.52976277479826,0,16.542434721088654,25.799002912281427,1.7022353035449385,0.0,0.4259901363773291,17.042434721088654,26.799002912281427,1,1,6,ORD3995,Catheter_Tube,Running,0,0,14,21.31426538367594,45.40991161786263,22,45,-5.457565278911346,-19.200997087718573,15,62,64,Off,0,1,8.97712881646818,6.130568965828633,2.098378674963559,145.52976277479826,143.52976277479826,2,0.5,1,0
2025-11-01 01:10:00,Plant_A,Line_01,200.0731595280896,1,16.6220489619217,25.925660985035464,1.8071811589287918,0.0,2.4969002000689255,17.1220489619217,26.925660985035464,1,1,6,ORD3766,Stent_Catheter,Running,0,0,12,21.939665747639822,46.4279042522719,22,45,-5.377951038078301,-19.074339014964536,15,68,67,Heat,1,1,6.392402808845945,6.241056874710504,2.8299203052385677,197.0731595280896,195.0731595280896,2,0.5,1,0
2025-11-01 01:10:00,Plant_A,Line_02,198.2457217726668,1,16.6220489619217,25.925660985035464,1.8071811589287918,0.0,5.707376525607668,17.1220489619217,26.925660985035464,1,1,6,ORD2755,Implant_Device,Running,0,0,11,21.351524338103935,45.60837616031586,22,45,-5.377951038078301,-19.074339014964536,15,75,68,Heat,1,1,7.103984070033311,6.374426174042294,2.350124397687204,195.2457217726668,193.2457217726668,2,0.5,1,0
2025-11-01 01:15:00,Plant_A,Line_01,206.90754920503943,1,16.703270924499655,26.06139741009789,1.915550406519234,0.0,1.4933346287686866,17.203270924499655,27.06139741009789,1,1,6,ORD8758,Implant_Device,Running,0,0,18,22.414736385293267,42.291371997660946,22,45,-5.296729075500345,-18.93860258990211,15,67,58,Heat,1,2,9.41683175154467,6.202331011411649,2.0838702724703078,203.90754920503943,201.90754920503943,2,0.5,1,0
2025-11-01 01:15:00,Plant_A,Line_02,108.29685477416787,0,16.703270924499655,26.06139741009789,1.915550406519234,0.0,2.4769534547272807,17.203270924499655,27.06139741009789,1,1,6,ORD6389,Catheter_Tube,Idle,0,0,2,22.57215957910006,45.71673491029125,22,45,-5.296729075500345,-18.93860258990211,15,67,68,Off,0,2,2.000096235150346,6.05952756520675,1.7673025075023445,105.29685477416787,103.29685477416787,2,0.5,1,0
2025-11-01 01:20:00,Plant_A,Line_01,150.6125732354135,0,16.786061951567305,26.206147584281833,2.027291468423673,0.0,4.950756225290652,17.286061951567305,27.206147584281833,1,1,6,ORD8677,Implant_Device,Running,0,0,14,21.86260627227364,45.08377927571808,22,45,-5.213938048432695,-18.793852415718167,15,79,59,Off,0,1,5.974307382431213,6.377624218623167,2.1471607952623666,147.6125732354135,145.6125732354135,2,0.5,1,0
2025-11-01 01:20:00,Plant_A,Line_02,150.4068176647209,0,16.786061951567305,26.206147584281833,2.027291468423673,0.0,2.7190249165161986,17.286061951567305,27.206147584281833,1,1,6,ORD2677,Stent_Catheter,Running,0,0,15,21.982156484563454,46.28638163905228,22,45,-5.213938048432695,-18.793852415718167,15,70,53,Off,0,1,6.379765370651469,6.413655575813366,2.9201557264211697,147.4068176647209,145.4068176647209,2,0.5,1,0
2025-11-01 01:25:00,Plant_A,Line_01,159.80038857970936,0,16.870382639079704,26.359842614344032,2.142351161948511,0.0,1.7737905782820937,17.370382639079704,27.359842614344032,1,1,6,ORD1539,Stent_Catheter,Running,0,0,16,22.504241266792352,45.437516541645536,22,45,-5.129617360920296,-18.640157385655968,15,73,61,Off,0,1,8.77649066477598,6.456525702138392,1.1713589289821287,156.80038857970936,154.80038857970936,2,0.5,1,0
2025-11-01 01:25:00,Plant_A,Line_02,156.92361430283697,0,16.870382639079704,26.359842614344032,2.142351161948511,0.0,3.116103748920186,17.370382639079704,27.359842614344032,1,1,6,ORD5377,Stent_Catheter,Running,0,0,15,21.608295919934825,45.64353648124084,22,45,-5.129617360920296,-18.640157385655968,15,76,69,Off,0,1,6.5238454137982425,6.466035709393825,1.223347825951653,153.92361430283697,151.92361430283697,2,0.5,1,0
2025-11-01 01:30:00,Plant_A,Line_01,115.15741540749514,0,16.9561928549564,26.522409349774264,2.260674724911251,0.0,2.3801136335250286,17.4561928549564,27.522409349774264,1,1,6,ORD5005,Implant_Device,Idle,0,0,0,21.883726329881004,44.53544774310386,22,45,-5.043807145043601,-18.477590650225736,15,67,61,Off,0,2,1.5207475782722504,6.137673154126061,1.3549232862676555,112.15741540749514,110.15741540749514,2,0.5,1,0
2025-11-01 01:30:00,Plant_A,Line_02,156.94587619549412,0,16.9561928549564,26.522409349774264,2.260674724911251,0.0,2.4977319269856793,17.4561928549564,27.522409349774264,1,1,6,ORD2578,Implant_Device,Running,0,0,17,21.309324309292602,44.93895945065716,22,45,-5.043807145043601,-18.477590650225736,15,60,52,Off,0,1,5.797780616714732,6.03339121118029,1.2288660505319489,153.94587619549412,151.94587619549412,2,0.5,1,0
2025-11-01 01:35:00,Plant_A,Line_01,149.62073849450294,0,17.043451758182087,26.69377041761106,2.3822058417043,0.0,5.37857679741915,17.543451758182087,27.69377041761106,1,1,6,ORD8885,Implant_Device,Running,0,0,13,22.884275382599018,44.17297185920415,22,45,-4.956548241817913,-18.30622958238894,15,68,54,Off,0,2,7.44906500194403,6.208657415879561,1.5142366927635245,146.62073849450294,144.62073849450294,2,0.5,1,0
2025-11-01 01:35:00,Plant_A,Line_02,153.77721494915622,0,17.043451758182087,26.69377041761106,2.3822058417043,0.0,2.1291095043919412,17.543451758182087,27.69377041761106,1,1,6,ORD4312,Stent_Catheter,Running,0,0,14,22.401413918832144,46.51600885060188,22,45,-4.956548241817913,-18.30622958238894,15,63,52,Off,0,2,9.931641110307307,6.197595238008298,2.258313055345149,150.77721494915622,148.77721494915622,2,0.5,1,0
2025-11-01 01:40:00,Plant_A,Line_01,207.23811615552003,1,17.13211781824477,26.873844259267003,2.5068866700981687,0.0,2.3212450029719323,17.63211781824477,27.873844259267003,1,1,6,ORD2450,Catheter_Tube,Running,0,0,14,21.761417752156593,44.29203295262011,22,45,-4.867882181755231,-18.126155740732997,15,65,63,Heat,1,1,9.999839800360313,6.090422855857566,1.1724921829366193,204.23811615552003,202.23811615552003,2,0.5,1,0
2025-11-01 01:40:00,Plant_A,Line_02,156.10227815113512,0,17.13211781824477,26.873844259267003,2.5068866700981687,0.0,3.899963131373719,17.63211781824477,27.873844259267003,1,1,6,ORD3401,Implant_Device,Running,0,0,14,21.053285018453657,44.922005643767065,22,45,-4.867882181755231,-18.126155740732997,15,68,67,Off,0,1,6.318461436454918,6.314842232260336,1.3203723854931928,153.10227815113512,151.10227815113512,2,0.5,1,0
2025-11-01 01:45:00,Plant_A,Line_01,121.97458160959494,0,17.22214883490199,27.062545169346233,2.634657868771237,0.0,2.21681496603341,17.72214883490199,28.062545169346233,1,1,6,ORD3207,Implant_Device,Idle,0,0,4,22.61704131655589,46.809385136664645,22,45,-4.77785116509801,-17.937454830653767,15,72,59,Off,0,1,1.5217629144738654,6.297263361671802,2.943864513555727,118.97458160959494,116.97458160959494,2,0.5,1,0
2025-11-01 01:45:00,Plant_A,Line_02,203.05033126182218,1,17.22214883490199,27.062545169346233,2.634657868771237,0.0,2.6043692526022393,17.72214883490199,28.062545169346233,1,1,6,ORD7895,Stent_Catheter,Running,0,0,10,21.264204291481644,43.69385463158864,22,45,-4.77785116509801,-17.937454830653767,15,64,57,Heat,1,2,6.943260156813508,6.033146230095324,2.96914825901185,200.05033126182218,198.05033126182218,2,0.5,1,0
2025-11-01 01:50:00,Plant_A,Line_01,147.48138417810128,0,17.31350195826588,27.259783336435568,2.765458625552993,0.0,3.5960452342930163,17.81350195826588,28.259783336435568,1,1,6,ORD7918,Catheter_Tube,Running,0,0,10,22.239722535407502,46.18636802336136,22,45,-4.686498041734119,-17.740216663564432,15,65,58,Off,0,1,6.610296409446951,6.3934659444875805,1.05486751881936,144.48138417810128,142.48138417810128,2,0.5,1,0
2025-11-01 01:50:00,Plant_A,Line_02,155.6882036820442,0,17.31350195826588,27.259783336435568,2.765458625552993,0.0,1.3724295421954378,17.81350195826588,28.259783336435568,1,1,6,ORD1689,Implant_Device,Running,0,0,12,22.280907482570928,43.683581462843904,22,45,-4.686498041734119,-17.740216663564432,15,62,57,Off,0,2,8.366686387291892,6.3385824525442995,2.603998898950156,152.6882036820442,150.6882036820442,2,0.5,1,0
2025-11-01 01:55:00,Plant_A,Line_01,157.29212881338694,0,17.40613370919739,27.465464885849844,2.89922668636736,0.0,3.4260808719148534,17.90613370919739,28.465464885849844,1,1,6,ORD8586,Implant_Device,Running,0,0,15,21.715801232476245,43.051693592975866,22,45,-4.593866290802609,-17.534535114150156,15,69,62,Off,0,1,8.096088429768677,6.358578008275855,1.1432806059126794,154.29212881338694,152.29212881338694,2,0.5,1,0
2025-11-01 01:55:00,Plant_A,Line_02,161.16340623758157,0,17.40613370919739,27.465464885849844,2.89922668636736,0.0,0.8865894881277296,17.90613370919739,28.465464885849844,1,1,6,ORD8680,Catheter_Tube,Running,0,0,17,21.808770765907404,42.63497884246628,22,45,-4.593866290802609,-17.534535114150156,15,78,66,Off,0,1,9.773351895365431,6.037023183832092,2.274453664096992,158.16340623758157,156.16340623758157,2,0.5,1,0
2025-11-01 02:00:00,Plant_A,Line_01,148.905650103873,0,17.5,27.67949192431123,3.0358983848622465,0.0,3.591337631713104,18.0,28.67949192431123,1,2,6,ORD4648,Catheter_Tube,Running,0,0,14,22.849234461653584,46.09029060235277,22,45,-4.5,-17.32050807568877,15,65,69,Off,0,1,5.924636203561175,6.176734743111975,1.9501688510473316,145.905650103873,143.905650103873,2,0.5,1,0
2025-11-01 02:00:00,Plant_A,Line_02,159.86398009268632,0,17.5,27.67949192431123,3.0358983848622465,0.0,2.349408877790424,18.0,28.67949192431123,1,2,6,ORD3592,Catheter_Tube,Running,0,0,16,21.60141374324087,43.90606154575765,22,45,-4.5,-17.32050807568877,15,65,66,Off,0,2,6.9104461931511105,6.40354018820206,1.24089792804449,156.86398009268632,154.86398009268632,2,0.5,1,0
2025-11-01 02:05:00,Plant_A,Line_01,150.42256530812486,0,17.59505615540306,27.901762586541068,3.1754086727112742,0.0,3.2572966673482644,18.09505615540306,28.901762586541068,1,2,6,ORD9854,Catheter_Tube,Running,0,0,11,22.037885329679636,44.94125415083795,22,45,-4.404943844596939,-17.098237413458932,15,77,69,Off,0,1,5.371686566978606,6.296020177956715,1.1422231684628075,147.42256530812486,145.42256530812486,2,0.5,1,0
2025-11-01 02:05:00,Plant_A,Line_02,201.5776761084929,1,17.59505615540306,27.901762586541068,3.1754086727112742,0.0,2.997666191184738,18.09505615540306,28.901762586541068,1,2,6,ORD4996,Catheter_Tube,Running,0,0,11,21.593804559016924,44.87138676914022,22,45,-4.404943844596939,-17.098237413458932,15,79,69,Heat,1,2,5.512670035398207,6.396444920342145,2.4555411292350273,198.5776761084929,196.5776761084929,2,0.5,1,0
2025-11-01 02:10:00,Plant_A,Line_01,153.30281899207682,0,17.69125693382483,28.132171083742282,3.317691150573287,0.0,3.045827167268585,18.19125693382483,29.132171083742282,1,2,6,ORD1114,Implant_Device,Running,0,0,13,21.834441801975082,44.53541034247117,22,45,-4.308743066175168,-16.867828916257718,15,63,55,Off,0,2,6.871902018515837,6.086562207589262,2.5193199793678045,150.30281899207682,148.30281899207682,2,0.5,1,0
2025-11-01 02:10:00,Plant_A,Line_02,166.77064291451813,0,17.69125693382483,28.132171083742282,3.317691150573287,0.0,2.4585483628071088,18.19125693382483,29.132171083742282,1,2,6,ORD1961,Stent_Catheter,Running,0,0,19,21.613603887115712,45.461786641284974,22,45,-4.308743066175168,-16.867828916257718,15,60,51,Off,0,1,8.16850379777495,6.047637867530394,2.3042894216796217,163.77064291451813,161.77064291451813,2,0.5,1,0
2025-11-01 02:15:00,Plant_A,Line_01,121.67370181008955,0,17.788556548904992,28.370607753949095,3.462678099694809,0.0,3.258122064062816,18.288556548904992,29.370607753949095,1,2,6,ORD8103,Stent_Catheter,Idle,0,0,1,21.389803311571107,44.08534519372622,22,45,-4.211443451095008,-16.629392246050905,15,71,51,Off,0,1,2.1403235925954327,6.496836108050786,1.7613938645672211,118.67370181008955,116.67370181008955,2,0.5,1,0
2025-11-01 02:15:00,Plant_A,Line_02,210.19110739761018,1,17.788556548904992,28.370607753949095,3.462678099694809,0.0,2.9784593483012363,18.288556548904992,29.370607753949095,1,2,6,ORD4411,Stent_Catheter,Running,0,0,13,22.312733139832414,44.54312642775911,22,45,-4.211443451095008,-16.629392246050905,15,65,64,Heat,1,1,9.879150426396185,6.322737535000387,1.9981125746068342,207.19110739761018,205.19110739761018,2,0.5,1,0
2025-11-01 02:20:00,Plant_A,Line_01,155.9795092314126,0,17.886908691296505,28.616959114220165,3.610300514140537,0.0,3.5785353287506503,18.386908691296505,29.616959114220165,1,2,6,ORD2767,Implant_Device,Running,0,0,10,21.92833387715931,45.17483387207524,22,45,-4.1130913087034955,-16.383040885779835,15,77,60,Off,0,2,7.414860096570862,6.263683034466512,2.3051274870193996,152.9795092314126,150.9795092314126,2,0.5,1,0
2025-11-01 02:20:00,Plant_A,Line_02,156.44154743866636,0,17.886908691296505,28.616959114220165,3.610300514140537,0.0,1.7295996606657231,18.386908691296505,29.616959114220165,1,2,6,ORD2777,Stent_Catheter,Running,0,0,13,22.23571465504187,45.88062920163642,22,45,-4.1130913087034955,-16.383040885779835,15,68,65,Off,0,1,5.627741322735126,6.195623682805892,2.9436172348978764,153.44154743866636,151.44154743866636,2,0.5,1,0
2025-11-01 02:25:00,Plant_A,Line_01,201.42939842983733,1,17.986266550706315,28.87110791465035,3.760488133636386,0.0,0.1743373544928648,18.486266550706315,29.87110791465035,1,2,6,ORD8479,Implant_Device,Running,1,1,12,22.139788963977825,45.22527498223558,22,45,-4.013733449293685,-16.12889208534965,15,78,64,Heat,1,2,7.015209685033206,6.147166972720412,1.3318235466096442,198.42939842983733,196.42939842983733,2,0.5,1,0
2025-11-01 02:25:00,Plant_A,Line_02,167.78308116572705,0,17.986266550706315,28.87110791465035,3.760488133636386,0.0,4.296381769689337,18.486266550706315,29.87110791465035,1,2,6,ORD3754,Catheter_Tube,Running,0,0,19,21.8184348750846,43.56271696080826,22,45,-4.013733449293685,-16.12889208534965,15,62,59,Off,0,1,5.1801651452505,6.281441324149198,2.4392642198703425,164.78308116572705,162.78308116572705,2,0.5,1,0
